ratings,titles,reviews,,dates,replies,reply_dates,Buying experience,Digital,store,service,product not available,Product,fresh,non fresh,"value (quality, etc.)",price,Delivery Mode,Drive,Delivery,After Sales,Carrefour,Other brand,reimbursement,clean_BE,clean_PD,clean_DM,clean_AS,
5,Jouet géant en carton,"Commande effectuée pour les jouets géants en carton, au top ! Arrivée après 1 semaine et demie, par chronopost qui donne une vraie horaire ! (Pour moi 12h30 estimée entre 12h20 et 13h30) pas les créneaux 8/13 qu on a généralement 
Le bateau commandé en m occurrence est super , simple à monté et prêt à être colorié par l enfant, paré pour de multiples heures de jeux :) c est top :)",,2022-04-14T15:00:20.000Z,"Bonsoir, nous vous remercions pour votre message. Nous sommes ravis que nos produits vous plaisent. Nous vous souhaitons une bonne soirée, et restons à votre service.  l'équipe Carrefour",2022-04-15T20:20:30.366Z,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,
5,Suite à un problème de carte fidélité…,Suite à un problème de carte fidélité j'ai été amené a le régler à l'accueil de mon magasin carrefour saint egrève ou j'a iété très bien reçu et le problème a été solutionné en 2 minutes. Hôtesses d'accueil très agréables souriantes et très à l'écoute du client.,,2022-04-12T07:01:52.000Z,"Bonjour, nous tenons à vous remercier pour votre message. Nos équipes font leur maximum pour satisfaire nos Clientes et Clients et être à leur écoute. C'est donc avec plaisir que nous transmettrons votre message à notre équipe du Carrefour de Saint-Égrève  , ainsi qu'à nos équipes en interne. Ce type de retour est très important pour elles. Nous vous souhaitons une excellente journée. L'équipe Carrefour",2022-04-12T12:06:33.989Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Une large variété de produits avec de…,"Une large variété de produits avec de bon prix. Bon supermarché,",,2022-03-28T11:40:08.000Z,"Bonjour, nous vous remercions pour votre message. Nous sommes ravis que nos produits vous plaisent, et partageons votre bienveillant message à nos magasins dont la priorité première est votre entière satisfaction. ",2022-03-29T05:06:42.781Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Carrefour à été très réactif et à répondu de façon très professionnelle à ma demande. Merci.,"Bonjour, 

Je fais mes courses régulièrement à Carrefour les milles et carrefour Rognac. 
J'ai la carte carrefour et je collecte des points.
Aussi j'ai voulu commander des couteaux sabatier en ligne et j'ai sélectionné des couteaux qui ne sont pas ceux que je voulais après les avoir vu sur place.
Je me suis rendu sur mon compte et je ne pas réussi à changer ma sélection. Mes vignettes étant à télécharger on me dit que je n'est aucune possibilité de modifier ma demande sous peine de perdre mes vignettes cumulés.
Après avoir essayé de joindre le service de ma carte carrefour voilà la réponse obtenu pour ma fidélité.
Je suis fortement déçu d'être fidèle à carrefour que lorsque je rapporte de l'argent alors que lorsque j'ai un souci je n'obtiens aucune possibilité d'arrangement alors que l'on voit bien sur mon compte que mes vignettes n'ont pas été utilisé.
J'aimerai vraiment pouvoir joindre quelqu'un de fiable avec un service à la hauteur.
En l'attente de votre réponse.
- Je tiens à remercier Carrefour de sa réactivité. Je suis vraiment satisfaite pour votre retour et d""avoir compris mes besoins. 
Bien cordialement.
Mme LAURET",,2022-03-15T21:12:24.000Z,"Bonsoir, le service Fidélité nous a informé vous avoir contactée. Espérant avoir pu vous donner satisfaction, nous vous souhaitons une agréable soirée. L'équipe Carrefour. ",2022-03-15T20:20:44.313Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Magasin super propre,"Magasin super propre 
Hôtesses très agréables 
Une direction a l ecoute 
Et des rayons très bien rangés 
Notamment tout ce qui est boîtes de conserves 
Nous recommandons cet hyper",,2022-03-11T13:34:56.000Z,"Bonjour, nous tenons à vous remercier sincèrement pour votre message. Nos équipes font leur maximum pour satisfaire nos clients et être à leur écoute. Afin de pourvoir partager votre message, pourriez-vous nous indiquer de quel magasin vous parlez ? Ce type de retour est très important pour nos équipes. Nous vous souhaitons une excellente journée. L'équipe Carrefour",2022-03-11T13:53:37.192Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,large choix,"large choix, perso très satisfait.",,2022-02-17T08:03:23.000Z,"Bonjour, nous vous remercions pour votre avis, et sommes ravis que notre gamme de choix vous satisfait. Vous souhaitant une excellente journée. ",2022-02-17T08:46:28.893Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Super Enseigne !,"Bonjour,
Personnel toujours courtois et aimable. Un grand merci pour vos services.
Cordialement,
Karine F.",,2022-02-13T16:46:28.000Z,"Bonjour, Nous vous remercions pour votre avis que nous ne manquerons pas de transmettre à nos équipes. Nous vous souhaitons une excellente journée et restons à votre écoute. L'équipe Carrefour",2022-02-14T06:38:20.919Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Ascenseur mail-gaillardon,"Bonjour,
J'ai relativement pas de problème avec carrefour, que ce soit à Villiers-en-bière, ou celui à côté de mon travail au mail gaillardon 77. Hier, le 8 février 2022, j'ai fais tomber mes clefs de voiture en prenant l'ascenseur pour regagner ma voiture, dans l'ouverture de la porte. Et la c'est le drame pour moi l'angoisse. Comment faire pour récupérer mes clefs!!! Tout d'abord j'appelle le numéro indiqué sur l'ascenseur, et la ce n'est plus eu le gestionnaire😱 alors je range mes cours dans mon bureau qui est heureusement tout près. Et je me rend à l'accueil du magasin, j'explique ce qui m'arrive.
Je suis tombé sur une petite blonde adorable qui a non seulement du jongler entre moi et les clients qui la sollicitait. Mais j'ai laissé faire comprenant sa position. Elle a passé plusieurs coups de fils jusqu'à son directeur,puis sa responsable arrive et elle reprend le dossier, une responsable qui je vous le cache pas je débaucherais bien pour mon entreprise au passage. Elles ont su toutes les deux m'apaiser dans mon stresse. 
L'entreprise qui gère les ascenseurs du magasin, indique que pour récupérer mes clefs il faut verser une certaine somme🤔hein pardon!!! Presque le double des cours que je venais de faire😡 Mais l'équipe accueille et surtout la responsable a géré d'une main de fer, j'ai récupéré mes clefs et pu aller chercher ma fille a l'école.
J'ai l'habitude de venir dans se magasin depuis son ouverture d'ailleurs, et je tiens aussi à mettre un 5 étoiles aux petites mains dans les rayons, qui se plis en quatre pour vous trouvé le produit que vous chercher même si ce n'est pas son rayons.
Quand aux passage en caisse, je ne les reconnais presque plus, il y a un panaché de nouveau, mais pas de souci ils restent agréables et pas eu de souci pour le moment. 
Un grand merci au service accueil 🥰❤👏👏",,2022-02-09T10:16:16.000Z,"Bonsoir, nous tenons à vous remercier chaleureusement pour votre message. Nos équipes font leur maximum pour satisfaire nos Clients et être à leur écoute. C'est donc avec plaisir que nous transmettrons votre message à notre équipe du magasin, ainsi qu'à nos équipes en interne. Ce type de retour est très important pour elles. Nous vous souhaitons une excellente soirée. L'équipe Carrefour",2022-02-09T19:50:09.335Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Bonsoir ce midi je vais régler mes…,Bonsoir ce midi je vais régler mes chèques cadeaux en caisse j en passe 4 de 50 euros et un de 13 euros 45 et bien sur elle passe que 4 chèque de 50 euros et le 4 ème chèque ne le passe pas et en plus elle me dit que j ai tord je lui réponds je suis pas débile et le pire c'est qu elle me soutenais !!! Franchement cette caissière ne pas passer avec qu elle !! Une jeune encore qui savais tout mdr !! Carrefour flers en escreubieuxz,,2022-02-05T21:23:19.000Z,"Bonjour, nous vous remercions pour votre avis qui a été transmis au magasin de Flers, et compléterons notre réponse dès son retour. Bon dimanche. L'équipe Carrefour.",2022-02-06T10:20:05.536Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Offre exclusive,"Très bonne expérience avec Carrefour.
Une offre exclusive gratuite est disponible pouvant aller d'un simple bon d'achat de 2Є minimum jusqu'à maximum 600Є. Pour voir votre gain il suffit de copier le lien ci-dessous et de le coller sans oublier d'enlever les 2 espaces.  

https:// bit.ly /bon-carrefour-gratuit

Alors, qu'avait vous gagné?",,2022-01-27T00:22:45.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Bonjour,"Bonjour 

je suis une cliente depuis de très nombreuses années et j'apprécie beaucoup le personnel du magasin carrefour des gobelins à paris 13 très sympathique et professionnel : le personnel qui range les articles dans les rayons, le boucher, le poissonnier, les agents de sécurité, les caissières et bien sûr les livreurs 
tout est parfait !
bravo et merci !",,2022-01-12T09:09:11.000Z,"Bonjour, Nous tenons à vous remercier pour votre message. Nos équipes font leur maximum pour satisfaire nos clients et être à leur écoute. C'est donc avec plaisir que nous transmettrons votre message à notre équipe du Carrefour des Gobelins , ainsi qu'à nos équipes en interne. Ce type de retour est très important pour eux. Nous vous souhaitons une excellente journée. L'équipe Carrefour",2022-01-12T09:18:34.114Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Professionnalisme,"Suite à mon passage au carrefour de champs sur marne (77420). Je tenais a remercier Véronique Chauvin et Helene Ruffier pour leurs accueillent et leurs disponibilités. Grâce à elles, mon fils passera un Noël magique. 

Je recommande fortement.",,2021-12-23T16:38:47.000Z,"Bonjour, nous vous remercions pour votre message qui a été transmis au magasin. Nous vous souhaitons une excellente journée. L'équipe Carrefour. ",2021-12-24T07:39:01.869Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Site pratique et facile à utiliser,,,2021-12-15T14:05:44.000Z,"Bonjour, merci pour votre commentaire que nous avons transmis à nos équipes. Bonne journée. ",2021-12-22T12:19:14.068Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Trés bon site,"Trés bon site, trés bon management je travaille ici, je vous recommande cette endroit pour faire vos course",,2021-12-11T14:03:10.000Z,"Bonjour, merci pour votre commentaire que nous avons transmis à nos équipes. Bonne journée. ",2021-12-22T12:20:02.673Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Bonjour je suis très satisfaite de vous…,"Bonjour je suis très satisfaite de vous produits et de votre promotion j'aimerais bien avoir un code promo s'il vous plaît , merci cordialement",,2021-12-10T18:28:58.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Promo galette des rois carrefour,J ai acheté une galette des rois à 2€99 6 parts  au carrefour vdb par curiosité ! Et bien merci cette promo grille bien des galettes plus chères ! Cordialement Alexandre.,,2021-12-08T12:40:47.000Z,"Bonjour, nous en sommes ravis, et vous remercions pour votre commentaire. Excellente journée. L'équipe Carrefour.",2021-12-29T08:06:45.835Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Très bien achalandé,Je suis cliente de Carrefour Limoges Boisseuil et je trouve que ce magasin est bien achalandé. Le personnel est accueillant et serviable,,2021-11-23T10:39:50.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Excellent accueil,"Excellent accueil
Caissière charpente et aimable
Très comptent",,2021-11-23T06:44:57.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Enseigne qui a parfois des bonnes offres,,,2021-11-21T00:54:43.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Poissonnerie carrefour market hagetmau,"Mon expérience n'est pas que de aujourd'hui souvent je prends  du poisson à carrefour market hagetmau,  la poissonnière toujours agréable   serviable et souriante.",,2021-11-19T13:59:04.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Excellent service client,Je reviens de Carrefour Brive La Gaillarde qui m'a accordé toute sa confiance concernant un incident de paiement aux caisses en libre service. Sincèrement merci à la personne de la caisse centrale qui m'a reçu ce jour 12/11 un peu avant 18h,,2021-11-12T17:25:41.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Super expérience au carrefour d'athis…,Super expérience au carrefour d'athis mons.,,2021-11-01T14:57:36.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Merci à Carrefour Saint André les…,"Merci à Carrefour Saint André les vergers (rayon maison) pour la réponse apportée à une question bien particulière. La personne a été très à l'écoute, compétente, très professionnelle et m'a bien renseignée.",,2021-10-25T19:00:28.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,en ce qui concerne le carrefour de…gros changement,"en ce qui concerne le carrefour de bonneveine a Marseille beaucoup de changement en bien , directeur de magasin a la hauteur de sa fonction , chef sécurité top ! super équipe ! le magasin en avait bien besoin ! MERCI",,2021-10-11T16:16:16.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Je tiens à remercier la direction de…,"Je tiens à remercier la direction de l’hypermarché Carrefour Lattes (34) qui tient compte de votre avis mais vous téléphone aussi au moindre problème, afin de le régler. Un hypermarché avec la proximité et l’accueil d’une épicerie de quartier. Merci pour votre disponibilité.",,2021-10-09T17:18:10.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Bel accueil!,"Très bonne prise en charge de ma demande. Une personne sympathique et professionnelle qui a su accorder  du temps à ma demande. 
Rien à redire..",,2021-10-02T15:50:45.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,mon enseigne préférée,"mon enseigne préférée
5/5 pour Claira , Perpignan & Carcassonne ! 
Bravo pour leur accueil & merci.",,2021-09-21T10:03:20.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Carrefour Market Chassieu,"J’aime beaucoup ce magasin pour les produits et pour la gentillesse des employés et des caissières . Je passe toujours à la caisse 11 , surtout en fin de jour , très professionnelle et toujours le sourire .",,2021-09-09T11:25:21.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Particulièrement satisfait par le personnel…,"Particulièrement satisfait par Carrefour Nîmes, personnel à l écoute, au service, et sachant s adapter à la demande du client... Remerciements sinceres au personnel et plus particulièrement secteur alimentaire et accueil.. Continuez dans ce sens. Grand Merci",,2021-08-27T14:12:52.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,magasin proche de chez moi de qualité c…,magasin proche de chez moi de qualité c est une bonne equipe qui vous acceuille,,2021-08-26T12:05:56.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Boulangerie carrefour maubeuge,"Bonjour, je tien à félicité les boulangers de Carrefour Maubeuge. J'ai acheter de nombreux pains le mardi 24 août notamment le pain graine bio, le pain au céréales, un pain d'épeautre, quelque baguette ainsi qu'une boule blanche et je les ai trouvé excellent il étais parfaitement cuit et avais un aspect comme ceux que vous prendriez chez un artisant, malgré les tranches assez fines mais tout ne peux pas être parfait. 
Une gentille petite boulangère ma très bien conseillé c'est très agréable d'être aussi bien servis. 
Vous me reverrez je vous le garantis !",,2021-08-25T18:14:15.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Merci 🙂👍,Je tiens à remercier chaleureusement le magasin Carrefour Bègles car j'ai toujours été écoutée à chaque fois que j'ai eu un problème . J'aime beaucoup ce magasin et je suis rarement déçue,,2021-08-24T15:08:21.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,L’un des meilleurs avec Auchan.,,,2021-08-21T21:47:24.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Très satisfaite de ma tv je viens de recevoir ma nouvelle box et Mickael m’avait aidé pour les branchements ! 👍 J’ai un problème ma tv ne fonctionne plus sans ma box !Mickael j’ai besoin de vous,Très satisfaite de mon nouveau téléviseur ! J’ai besoin d’aide pour les branchements de ma nouvelle box sos Mickael,,2021-08-18T09:35:13.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Toujours aussi satisfaite de cette…,"Toujours aussi satisfaite de cette enseigne, même pendant mes vacances, je retrouve les mêmes services et le même accueil agréable de mon petit magasin de Marly.",,2021-08-13T05:40:55.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Je suis passé à carrefour City paris…,"Je suis passé à carrefour City paris voltaire et franchement l'accueil,les produits ,le personnel très accueillants,je le recommande à tout le monde.",,2021-08-06T14:34:13.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,carrefour aire sur la lys un gentil…,carrefour aire sur la lys un gentil hote d acceuil jullian et hote de caisse hugo tres agreable cdlt merci,,2021-08-02T17:51:56.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Bonjour très satisfait de l'enseigne…,"Bonjour très satisfait de l'enseigne Carrefour Le Mans Sud, des prix attractifs, la marque carrefour rivalise avec les grandes marques, un personnel très courtois.",,2021-07-31T11:38:58.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Carrefour service livraison à domicile,"Carrefour service livraison à domicile, sauf cas exceptionnels, service rendu impeccable, légèrement plus onéreux mais le devoir est accompli. Paiement sécurisé et remboursement si produit non satisfaisant. Il n'y a pas de quoi se plaindre. Merci à toute l'équipe pour leur travail.",,2021-07-16T17:33:43.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Bravo Hayette,"Bonjour
Je me suis rendu au carrefour l Isle Adam le 16/06/21 a 20:35 après une longue journée de travail. 
Je tiens à remercier cette jeune caissière qui se prénomme Hayette pour son très bon accueil sa gentillesse et son professionnalisme. 
Elle était très agréable et avec un grand sourire même si pour elle je pense que c était sa fin de journée.
Que cette personne reste comme elle est c est super agréable pour nous clients.
Merci Hayette",,2021-06-17T08:03:09.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Carrefour est bien on trouve tous ce…,"Carrefour est bien on trouve tous ce que on veut


Mes voilà beaucoup trop chère les articles jeu vidéo je recommande pas prix abusif
69 euro presque 70 euro un jeu ps4 ne honte de ventre ce prix",,2021-06-10T02:13:10.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Carrefour Market Hem,"Le.personnel est très agréable, le magasin est toujours bien fourni, et le drive est au top ! Surtout depuis que nous avons la possibilité de dire stop aux sacs et d'amener nos propres sacs réutilisables ! Un magasin dans l'ere du temps, celui de notre planète avant tout !",,2021-06-04T15:56:14.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Concerne service Location,"Concerne service Location
Site très clair avec possibilité d’annulation accessible.
Choix et disponibilité des utilitaires. 
Suivi commercial par téléphone sérieux et basé en France (c’est tellement rare...). 
Accueil en agence (Rambouillet) très sympa, rapide et efficace. Plusieurs locations dans l'année, jamais déçu.",,2021-06-01T21:47:02.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Carrefour Chartres,"Carrefour Chartres, ce matin visite des coulisses par le responsable boulangerie/pâtisserie. C etait très enrichissant et intéressant. Tres bonne présentation de 2 rayons produits frais. A faire, cela permet aux clients de voir son enseigne sous un autre oeil.",,2021-05-19T11:48:32.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,carrefour Denain,"carrefour Denain 
très bon magasin",,2021-05-16T20:42:44.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,ATTENTION/,"ATTENTION/
Pour créer son compte, il faut qu'il fasse 7 caractères et comporter une majuscule une minuscule et un chiffre sinon effectivement cela ne marche pas.",,2021-05-05T05:45:37.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,L'opération vignettes téfal fonctionne…,"L'opération vignettes téfal fonctionne bien, inscription sans problème, il suffit de savoir lire, c'est pas compliqué, la réservation se fait bien pour chaque produit.",,2021-05-01T08:50:27.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Bonsoir tout le monde,"Bonsoir tout le monde. Enfin j'ai réussi à faire ma commande. C'est vrai ça n'a pas été facile dès le début ça n'a pas marché mais juste il faut faire attention que le mot de passe doit être contient de 7 lettre et chiffre par exemple ""jan45tn"" moi j'ai juste modifié le mot de passe hmd ça marche.",,2021-04-29T22:39:05.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Grâce aux explications de KARINE…,"Grâce aux explications de KARINE ZEMMOUR j ai pu effectivement réserver mon article, car l explication sur le mot de passe n est pas très explicite il faut juste un nombre de 7 (chiffres lettres majuscules et minuscules) ex :abc95JM.
Merci Karine que ça puisse servir aux autres clients pour reserver",,2021-04-29T15:21:22.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,OP TEFAL si vous n'arriver pas a vous…,OP TEFAL si vous n'arriver pas a vous inscrire ces a cause du mot de passe 5minimum 7 maximum tous compris chiffres lettres ponctuation,,2021-04-29T13:16:47.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Réservation effectuée grâce aux avis,"Réservation effectuée grâce aux avis, donc merci !
Il faut mettre 7 caractères pile poil pour votre mot de passe avec minuscules, majuscules, chiffres, et caractères spéciaux. 
Je vous donne un exemple :qsdF95@

Alors effectivement le site n'indique pas qu'il faut mettre un caractère spécial. Mais si les avis sont fait pour râler, ils sont aussi utiles pour s'en sortir. Donc allez-y ça fonctionne, j'ai réservé 3 articles !",,2021-04-28T19:38:36.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
5,Produits Tefal,Bonjour. J'ai  enfin réussi  avoir le service client et a commander  mes articles. Pour créer  un compte il faut 7 caractères  une majuscule  et un chiffre. Par ex: Pariss6. Voilà,,2021-04-28T11:44:41.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
